id,filtered_words,features,label_index
R244,"['decade','create','woman','party','about','way','behavior','develop','responsibility','travel','floor','former','experts','discuss','ongoing','developments','technology','breakthrough']","(1000,[21,160,212,303,321,383,405,408,415,564,567,573,599,854,928,931,967,995],[3.383392757028649,3.7316994512968646,0.6753425559264385,3.172083663361442,0.667530016189645,2.345405090176974,3.914021008090819,3.5085558999826545,3.577548771469606,3.914021008090819,0.6792718340663283,4.830311739964974,2.7200985396183848,3.2208738275308737,3.8187108282864943,3.8187108282864943,3.7316994512968646,0.691153161953081])",1.0
R107,"['system','well','parent','answer','ready','know','pm','page','challenge','marriage','yet','experts','discuss','ongoing','developments','election']","(1000,[190,194,212,242,321,492,497,528,567,577,591,613,654,824,909,995],[3.3262343431887,2.8844015909096608,0.6753425559264385,2.8844015909096608,0.667530016189645,4.137164559405029,3.2721671219184243,4.830311739964974,0.6792718340663283,2.920769235080536,4.270695952029551,2.997730276216664,3.7316994512968646,3.7316994512968646,3.914021008090819,0.691153161953081])",1.0
F148,"['ready','least','ok','network','chance','mother','table','—','shocking','claims','aliens','surface','internet']","(1000,[86,230,233,379,389,517,601,656,676,837,875,912,929],[3.383392757028649,0.6871770135734415,0.667530016189645,3.7316994512968646,4.270695952029551,0.6753425559264385,4.137164559405029,4.42484663185681,4.607168188650764,0.691153161953081,2.997730276216664,0.6832166123573445,2.920769235080536])",0.0
F023,"['speech','operation','bring','employee','american','evidence','save','firm','without','conference','—','shocking','claims','mind','control','surface','internet']","(1000,[61,95,230,233,246,252,310,337,440,453,517,795,837,868,874,912,938],[4.019381523748645,4.42484663185681,0.6871770135734415,0.667530016189645,3.2208738275308737,2.997730276216664,2.5530444549552183,3.914021008090819,3.0811118851557153,3.2208738275308737,0.6753425559264385,5.523458920524919,0.691153161953081,4.830311739964974,4.830311739964974,0.6832166123573445,2.455405985391302])",0.0
R075,"['lay','arrive','industry','line','whose','seven','carry','air','group','whatever','inside','show','music','experts','discuss','ongoing','developments','budget','report']","(1000,[96,106,143,189,212,213,288,321,336,337,507,515,527,555,567,628,743,761,995],[3.7316994512968646,2.661258039595451,3.6516567436233283,3.2721671219184243,0.6753425559264385,4.42484663185681,2.920769235080536,0.667530016189645,3.577548771469606,3.914021008090819,4.270695952029551,3.914021008090819,3.2208738275308737,2.3045830956567186,0.6792718340663283,3.8187108282864943,3.577548771469606,3.2721671219184243,0.691153161953081])",1.0
R220,"['though','example','trial','major','specific','although','high','rate','method','office','give','experts','discuss','ongoing','developments','public','health']","(1000,[144,182,212,279,311,321,349,491,529,535,567,618,620,734,899,925,995],[3.383392757028649,3.7316994512968646,0.6753425559264385,2.997730276216664,3.5085558999826545,0.667530016189645,4.607168188650764,2.958509563063383,3.2208738275308737,2.6902455764687034,0.6792718340663283,2.958509563063383,3.6516567436233283,4.137164559405029,3.914021008090819,3.172083663361442,0.691153161953081])",1.0
R099,"['style','social','life','attorney','guess','coach','work','manager','card','civil','least','south','treatment','ten','experts','discuss','ongoing','developments','economic','growth']","(1000,[59,105,116,151,212,321,352,389,478,488,535,553,560,567,600,784,789,898,945,995],[4.42484663185681,3.7316994512968646,3.3262343431887,3.8187108282864943,0.6753425559264385,0.667530016189645,3.8187108282864943,4.270695952029551,3.5085558999826545,3.6516567436233283,2.6902455764687034,2.920769235080536,3.0385522707369192,0.6792718340663283,3.914021008090819,2.958509563063383,4.607168188650764,3.8187108282864943,3.914021008090819,0.691153161953081])",1.0
F066,"['center','onto','building','owner','brother','training','full','task','vote','indeed','certain','development','rule','laugh','population','community','win','edge','station','cultural','—','shocking','claims','flat','earth','surface','internet']","(1000,[58,67,157,230,233,235,249,395,401,452,508,517,549,608,746,804,812,824,837,861,897,898,904,912,921,997],[4.019381523748645,5.565237793199437,2.997730276216664,0.6871770135734415,0.667530016189645,3.2721671219184243,3.7316994512968646,3.914021008090819,2.920769235080536,3.2208738275308737,3.8187108282864943,0.6753425559264385,2.920769235080536,4.137164559405029,3.2721671219184243,3.125563647726549,4.019381523748645,3.7316994512968646,0.691153161953081,4.137164559405029,3.914021008090819,3.8187108282864943,4.42484663185681,0.6832166123573445,3.125563647726549,3.8187108282864943])",0.0
F060,"['pattern','rock','heart','responsibility','claim','skin','still','interesting','local','director','particularly','—','shocking','claims','flat','earth','surface','internet']","(1000,[169,201,218,230,233,324,387,401,517,534,549,682,710,837,841,871,912,928],[4.270695952029551,3.577548771469606,4.019381523748645,0.6871770135734415,0.667530016189645,3.4440173788450834,4.830311739964974,2.920769235080536,0.6753425559264385,3.4440173788450834,2.920769235080536,3.7316994512968646,4.270695952029551,0.691153161953081,4.42484663185681,3.5085558999826545,0.6832166123573445,3.8187108282864943])",0.0
F022,"['return','play','eye','record','view','lead','fact','her','white','matter','create','political','travel','low','hand','true','—','shocking','claims','government','cover-up','surface','internet']","(1000,[6,21,90,157,230,233,253,264,280,300,303,327,517,529,542,609,744,819,837,845,866,905,912],[4.019381523748645,3.383392757028649,3.125563647726549,2.997730276216664,0.6871770135734415,0.667530016189645,3.914021008090819,3.125563647726549,4.830311739964974,3.8187108282864943,3.172083663361442,2.5277266469709283,0.6753425559264385,3.2208738275308737,2.366458499374806,3.914021008090819,4.42484663185681,2.958509563063383,0.691153161953081,4.607168188650764,2.6902455764687034,4.270695952029551,0.6832166123573445])",0.0
F127,"['environmental','bar','major','head','cut','member','keep','create','central','explain','—','shocking','claims','mind','control','surface','internet']","(1000,[81,172,198,230,233,279,286,303,310,429,491,517,584,837,912,938,996],[3.172083663361442,4.830311739964974,4.137164559405029,0.6871770135734415,0.667530016189645,2.997730276216664,3.383392757028649,3.172083663361442,2.5530444549552183,3.4440173788450834,2.958509563063383,0.6753425559264385,3.8187108282864943,0.691153161953081,0.6832166123573445,2.455405985391302,2.958509563063383])",0.0
R212,"['safe','color','would','offer','ten','another','believe','experts','discuss','ongoing','developments','education']","(1000,[212,279,321,327,344,463,488,567,740,788,794,995],[0.6753425559264385,2.997730276216664,0.667530016189645,2.5277266469709283,3.4440173788450834,4.830311739964974,3.6516567436233283,0.6792718340663283,3.577548771469606,3.6516567436233283,4.830311739964974,0.691153161953081])",1.0
F119,"['table','statement','page','painting','room','occur','could','significant','society','according','mention','public','—','shocking','claims','mind','control','surface','internet']","(1000,[181,230,233,305,310,418,460,492,517,585,597,617,618,633,837,873,912,938,946],[4.270695952029551,0.6871770135734415,0.667530016189645,5.523458920524919,2.5530444549552183,4.137164559405029,4.019381523748645,4.137164559405029,0.6753425559264385,4.137164559405029,4.019381523748645,3.125563647726549,2.958509563063383,3.577548771469606,0.691153161953081,2.60568818844064,0.6832166123573445,2.455405985391302,3.4440173788450834])",0.0
F103,"['design','since','thank','speak','audience','wear','game','price','officer','arrive','heavy','term','religious','foot','question','stock','glass','reach','yard','enter','region','compare','rock','—','shocking','claims','hoax','surface','internet']","(1000,[24,78,115,118,143,149,157,183,230,233,282,309,403,468,517,534,551,555,588,612,615,643,682,798,829,837,869,912,976],[3.125563647726549,3.8187108282864943,3.8187108282864943,4.137164559405029,3.6516567436233283,3.7316994512968646,2.997730276216664,4.137164559405029,0.6871770135734415,0.667530016189645,3.4440173788450834,4.830311739964974,3.3262343431887,2.246314187532743,0.6753425559264385,3.4440173788450834,3.914021008090819,2.3045830956567186,3.8187108282864943,3.2721671219184243,3.914021008090819,4.270695952029551,3.7316994512968646,3.0385522707369192,2.8154087194227095,0.691153161953081,3.383392757028649,0.6832166123573445,3.914021008090819])",0.0
F191,"['race','run','discuss','meet','page','maybe','week','plant','measure','prove','situation','pattern','hand','available','nation','—','shocking','claims','mind','control','surface','internet']","(1000,[125,190,196,230,233,243,260,264,310,321,492,517,633,687,724,763,823,837,853,912,938],[3.383392757028649,3.3262343431887,4.42484663185681,0.6871770135734415,1.33506003237929,3.8187108282864943,3.7316994512968646,3.125563647726549,2.5530444549552183,0.667530016189645,4.137164559405029,0.6753425559264385,3.577548771469606,3.5085558999826545,4.270695952029551,5.523458920524919,3.577548771469606,0.691153161953081,4.137164559405029,0.6832166123573445,2.455405985391302])",0.0
F002,"['real','full','prevent','policy','plant','check','win','positive','professional','operation','candidate','one','institution','president','college','lot','expect','help','newspaper','movement','similar','—','shocking','claims','mind','control','surface','internet']","(1000,[44,58,134,168,202,225,230,233,271,310,316,321,395,421,455,517,536,590,613,735,746,829,837,853,874,912,938],[4.137164559405029,4.019381523748645,4.42484663185681,2.661258039595451,3.914021008090819,3.8187108282864943,0.6871770135734415,0.667530016189645,4.270695952029551,2.5530444549552183,3.5085558999826545,0.667530016189645,3.914021008090819,3.383392757028649,3.2721671219184243,1.350685111852877,4.42484663185681,4.137164559405029,2.997730276216664,4.270695952029551,3.2721671219184243,2.8154087194227095,0.691153161953081,4.137164559405029,4.830311739964974,0.6832166123573445,2.455405985391302])",0.0
R155,"['age','common','stock','glass','yard','government','serve','dinner','add','concern','tree','allow','top','range','accept','way','yet','trip','occur','wear','baby','relationship','pass','experts','discuss','ongoing','developments','election']","(1000,[6,27,65,81,168,185,211,212,242,256,282,321,355,468,497,551,555,567,628,692,698,804,829,854,866,873,896,995],[4.019381523748645,3.2721671219184243,3.8187108282864943,3.172083663361442,2.661258039595451,4.42484663185681,4.42484663185681,0.6753425559264385,2.8844015909096608,3.383392757028649,3.4440173788450834,0.667530016189645,5.523458920524919,2.246314187532743,3.2721671219184243,3.914021008090819,2.3045830956567186,0.6792718340663283,3.8187108282864943,4.137164559405029,3.2208738275308737,3.125563647726549,2.8154087194227095,3.2208738275308737,2.6902455764687034,2.60568818844064,3.5085558999826545,0.691153161953081])",1.0
R006,"['operation','exist','matter','answer','gas','foot','institution','three','experts','discuss','ongoing','developments','technology','breakthrough']","(1000,[212,321,383,413,486,529,558,567,599,654,807,976,995],[0.6753425559264385,1.33506003237929,2.345405090176974,4.137164559405029,3.8187108282864943,3.2208738275308737,4.42484663185681,0.6792718340663283,2.7200985396183848,3.7316994512968646,3.914021008090819,3.914021008090819,0.691153161953081])",1.0
F086,"['read','everything','growth','a','laugh','response','voice','spring','house','arrive','player','without','store','bed','—','shocking','claims','government','cover-up','surface','internet']","(1000,[4,67,143,174,186,200,230,233,238,252,289,357,517,542,609,837,851,866,885,912,998],[3.914021008090819,2.7826188965997183,3.6516567436233283,3.4440173788450834,5.117993812416755,3.914021008090819,0.6871770135734415,0.667530016189645,3.8187108282864943,2.997730276216664,3.914021008090819,3.2721671219184243,0.6753425559264385,2.366458499374806,3.914021008090819,0.691153161953081,3.4440173788450834,2.6902455764687034,3.125563647726549,0.6832166123573445,4.137164559405029])",0.0
R168,"['word','avoid','shake','source','season','indeed','fill','hotel','indeed','rich','experts','discuss','ongoing','developments','election']","(1000,[157,212,242,321,539,567,746,760,822,902,927,972,988,995],[5.995460552433328,0.6753425559264385,2.8844015909096608,0.667530016189645,4.270695952029551,0.6792718340663283,3.2721671219184243,3.8187108282864943,4.137164559405029,3.8187108282864943,3.4440173788450834,4.270695952029551,3.8187108282864943,0.691153161953081])",1.0
R077,"['ask','stock','cultural','still','physical','note','nearly','impact','set','kid','fast','base','society','weight','five','probably','make','series','experts','discuss','ongoing','developments','public','health']","(1000,[51,100,129,212,235,303,321,324,363,460,464,484,521,531,551,567,577,618,677,687,799,880,925,995],[3.8187108282864943,4.019381523748645,3.914021008090819,0.6753425559264385,3.2721671219184243,3.172083663361442,0.667530016189645,3.4440173788450834,4.42484663185681,4.019381523748645,3.125563647726549,4.019381523748645,3.914021008090819,3.2208738275308737,3.914021008090819,0.6792718340663283,2.920769235080536,2.958509563063383,4.019381523748645,3.5085558999826545,3.914021008090819,3.8187108282864943,3.172083663361442,0.691153161953081])",1.0
F209,"['gun','think','drop','age','own','account','newspaper','fight','economy','decide','consumer','—','shocking','claims','hoax','surface','internet']","(1000,[67,134,219,230,233,285,286,414,468,517,662,723,833,837,881,912,975],[2.7826188965997183,4.42484663185681,4.42484663185681,0.6871770135734415,0.667530016189645,3.3262343431887,3.383392757028649,3.914021008090819,2.246314187532743,0.6753425559264385,4.42484663185681,3.8187108282864943,3.383392757028649,0.691153161953081,4.42484663185681,0.6832166123573445,4.42484663185681])",0.0
R236,"['address','trip','discussion','service','stand','blue','wide','coach','number','account','experts','discuss','ongoing','developments','public','health']","(1000,[173,212,256,321,465,486,567,618,673,782,833,898,925,940,949,995],[3.577548771469606,0.6753425559264385,3.383392757028649,0.667530016189645,4.42484663185681,3.8187108282864943,0.6792718340663283,2.958509563063383,3.3262343431887,3.4440173788450834,3.383392757028649,3.8187108282864943,3.172083663361442,4.137164559405029,3.5085558999826545,0.691153161953081])",1.0
F186,"['kitchen','cell','news','strong','space','nearly','employee','billion','bar','court','total','enjoy','project','area','family','—','shocking','claims','aliens','surface','internet']","(1000,[23,95,148,230,233,258,363,379,426,429,466,512,517,520,681,751,837,839,912,929],[3.7316994512968646,4.42484663185681,3.6516567436233283,0.6871770135734415,0.667530016189645,4.137164559405029,4.42484663185681,3.7316994512968646,5.523458920524919,3.4440173788450834,6.344167326722884,4.019381523748645,0.6753425559264385,3.4440173788450834,4.137164559405029,4.137164559405029,0.691153161953081,3.7316994512968646,0.6832166123573445,2.920769235080536])",0.0
R243,"['democrat','low','none','book','education','center','detail','training','board','experts','discuss','ongoing','developments','public','health']","(1000,[47,69,114,119,140,142,212,303,321,567,618,819,921,925,995],[3.2208738275308737,4.137164559405029,4.42484663185681,3.3262343431887,2.38796470459577,3.8187108282864943,0.6753425559264385,3.172083663361442,0.667530016189645,0.6792718340663283,2.958509563063383,2.958509563063383,3.125563647726549,3.172083663361442,0.691153161953081])",1.0
F094,"['loss','name','foot','forget','hundred','someone','goal','piece','account','lawyer','allow','moment','star','grow','modern','citizen','chance','next','speak','right','somebody','—','shocking','claims','immortal','jellyfish','surface','internet']","(1000,[17,27,29,86,140,222,230,233,284,344,372,517,527,534,546,594,605,611,663,692,833,837,877,912,922,945,976,996],[2.958509563063383,3.2721671219184243,2.6902455764687034,3.383392757028649,2.38796470459577,3.3262343431887,0.6871770135734415,0.667530016189645,3.383392757028649,3.4440173788450834,4.42484663185681,0.6753425559264385,3.2208738275308737,3.4440173788450834,4.830311739964974,4.607168188650764,2.7508701982851385,3.7316994512968646,3.6516567436233283,4.137164559405029,3.383392757028649,0.691153161953081,3.383392757028649,0.6832166123573445,3.7316994512968646,3.914021008090819,3.914021008090819,2.958509563063383])",0.0
R032,"['claim','important','performance','exactly','find','recent','scientist','road','tend','high','common','language','industry','strategy','without','experts','discuss','ongoing','developments','economic','growth']","(1000,[27,125,212,252,279,321,515,529,535,553,567,606,623,648,652,663,694,931,935,971,995],[3.2721671219184243,3.383392757028649,0.6753425559264385,2.997730276216664,2.997730276216664,0.667530016189645,3.914021008090819,3.2208738275308737,2.6902455764687034,2.920769235080536,0.6792718340663283,4.137164559405029,4.137164559405029,3.4440173788450834,4.270695952029551,3.6516567436233283,3.383392757028649,3.8187108282864943,4.42484663185681,4.42484663185681,0.691153161953081])",1.0
R033,"['give','nation','part','do','memory','attention','food','way','set','despite','chair','individual','card','certainly','experts','discuss','ongoing','developments','education']","(1000,[3,59,93,100,125,212,321,327,464,502,554,567,569,577,690,829,854,995],[5.117993812416755,4.42484663185681,3.172083663361442,4.019381523748645,3.383392757028649,0.6753425559264385,0.667530016189645,2.5277266469709283,3.125563647726549,5.117993812416755,4.137164559405029,1.3585436681326566,3.914021008090819,2.920769235080536,3.2721671219184243,2.8154087194227095,3.2208738275308737,0.691153161953081])",1.0
R045,"['however','food','trouble','compare','sign','friend','experts','discuss','ongoing','developments','technology','breakthrough']","(1000,[212,321,383,403,460,487,567,580,599,873,995],[0.6753425559264385,0.667530016189645,2.345405090176974,3.3262343431887,4.019381523748645,4.830311739964974,1.3585436681326566,2.997730276216664,2.7200985396183848,2.60568818844064,0.691153161953081])",1.0
R116,"['white','police','almost','republican','important','short','employee','do','experts','discuss','ongoing','developments','education']","(1000,[95,158,212,321,327,477,495,502,567,606,680,889,995],[4.42484663185681,3.577548771469606,0.6753425559264385,0.667530016189645,2.5277266469709283,3.914021008090819,5.523458920524919,5.117993812416755,0.6792718340663283,4.137164559405029,3.6516567436233283,3.577548771469606,0.691153161953081])",1.0
F056,"['democrat','yes','none','information','weight','book','watch','thank','board','federal','well','describe','sure','especially','nature','baby','after','—','shocking','claims','celebrity','scandal','surface','internet']","(1000,[90,114,119,140,142,160,217,230,233,309,362,412,446,468,517,544,602,613,687,811,837,912,932,949],[3.125563647726549,4.42484663185681,3.3262343431887,2.38796470459577,3.8187108282864943,3.7316994512968646,5.523458920524919,0.6871770135734415,0.667530016189645,4.830311739964974,3.577548771469606,4.270695952029551,3.5085558999826545,2.246314187532743,0.6753425559264385,3.8187108282864943,3.7316994512968646,2.997730276216664,3.5085558999826545,2.5277266469709283,0.691153161953081,0.6832166123573445,2.849310271098391,3.5085558999826545])",0.0
R043,"['letter','reduce','gun','something','follow','show','affect','stand','subject','fund','care','reflect','admit','behind','experts','discuss','ongoing','developments','policy']","(1000,[7,53,173,212,234,321,420,429,549,567,586,607,628,697,702,716,820,869,995],[3.6516567436233283,4.019381523748645,3.577548771469606,0.6753425559264385,2.6902455764687034,0.667530016189645,3.172083663361442,3.4440173788450834,2.920769235080536,0.6792718340663283,3.7316994512968646,3.7316994512968646,3.8187108282864943,3.8187108282864943,3.914021008090819,4.42484663185681,3.383392757028649,3.383392757028649,0.691153161953081])",1.0
R145,"['great','improve','food','together','face','reduce','government','glass','bad','discuss','answer','skill','beyond','experts','discuss','ongoing','developments','economic','growth']","(1000,[53,139,212,246,286,321,535,553,555,567,569,648,654,666,784,866,995],[4.019381523748645,3.577548771469606,0.6753425559264385,3.2208738275308737,3.383392757028649,1.33506003237929,2.6902455764687034,2.920769235080536,2.3045830956567186,1.3585436681326566,3.914021008090819,3.4440173788450834,3.7316994512968646,4.019381523748645,2.958509563063383,2.6902455764687034,0.691153161953081])",1.0
F200,"['special','figure','model','culture','board','treatment','early','church','serve','center','represent','improve','oil','quite','since','often','different','food','hour','range','cut','—','shocking','claims','secret','cure','surface','internet']","(1000,[92,119,140,214,220,230,233,246,264,286,303,396,517,567,628,698,723,743,784,798,804,831,837,847,855,869,912,996],[4.019381523748645,3.3262343431887,2.38796470459577,5.117993812416755,4.019381523748645,0.6871770135734415,0.667530016189645,3.2208738275308737,3.125563647726549,3.383392757028649,3.172083663361442,2.5530444549552183,0.6753425559264385,0.6792718340663283,3.8187108282864943,3.2208738275308737,3.8187108282864943,3.577548771469606,2.958509563063383,3.0385522707369192,3.125563647726549,3.4440173788450834,0.691153161953081,4.270695952029551,3.5085558999826545,3.383392757028649,0.6832166123573445,2.958509563063383])",0.0
F034,"['walk','bill','serious','partner','sell','plan','road','develop','cause','—','shocking','claims','celebrity','scandal','surface','internet']","(1000,[230,233,375,408,415,453,517,775,811,837,846,912,926,932,935,946],[0.6871770135734415,0.667530016189645,4.019381523748645,3.5085558999826545,3.577548771469606,3.2208738275308737,0.6753425559264385,2.997730276216664,2.5277266469709283,0.691153161953081,5.117993812416755,0.6832166123573445,3.914021008090819,2.849310271098391,4.42484663185681,3.4440173788450834])",0.0
F149,"['ahead','issue','yes','law','me','guy','help','number','exist','head','—','shocking','claims','secret','cure','surface','internet']","(1000,[22,132,140,230,233,396,486,517,536,584,592,761,807,837,912,949],[3.914021008090819,4.137164559405029,2.38796470459577,0.6871770135734415,0.667530016189645,2.5530444549552183,3.8187108282864943,0.6753425559264385,4.42484663185681,3.8187108282864943,4.607168188650764,3.2721671219184243,3.914021008090819,0.691153161953081,1.366433224714689,3.5085558999826545])",0.0
F051,"['job','short','wrong','clear','know','western','thing','outside','authority','tax','build','office','traditional','report','admit','choose','economy','source','rather','develop','—','shocking','claims','secret','cure','surface','internet']","(1000,[7,10,17,62,140,158,215,216,230,233,240,270,311,358,396,408,414,449,517,577,760,778,837,912,933,938],[3.6516567436233283,4.019381523748645,2.958509563063383,3.914021008090819,2.38796470459577,3.577548771469606,3.8187108282864943,3.172083663361442,0.6871770135734415,1.33506003237929,4.42484663185681,4.019381523748645,3.5085558999826545,4.019381523748645,2.5530444549552183,3.5085558999826545,3.914021008090819,4.42484663185681,0.6753425559264385,2.920769235080536,3.8187108282864943,3.6516567436233283,0.691153161953081,0.6832166123573445,3.914021008090819,2.455405985391302])",0.0
F089,"['north','life','almost','drive','question','process','material','person','commercial','reduce','new','animal','collection','fast','third','anything','else','american','model','office','science','arrive','seat','—','shocking','claims','flat','earth','surface','internet']","(1000,[53,61,143,151,158,230,233,264,284,311,329,357,401,437,517,531,549,572,575,622,747,776,781,798,800,837,883,889,909,912],[4.019381523748645,4.019381523748645,3.6516567436233283,3.8187108282864943,3.577548771469606,0.6871770135734415,0.667530016189645,3.125563647726549,3.383392757028649,3.5085558999826545,3.914021008090819,3.2721671219184243,2.920769235080536,4.019381523748645,0.6753425559264385,3.2208738275308737,2.920769235080536,3.6516567436233283,4.270695952029551,4.137164559405029,4.137164559405029,4.830311739964974,3.8187108282864943,3.0385522707369192,3.8187108282864943,0.691153161953081,2.997730276216664,3.577548771469606,3.914021008090819,0.6832166123573445])",0.0
F135,"['born','better','painting','difficult','manage','industry','change','face','memory','summer','magazine','want','blood','fill','few','—','shocking','claims','flat','earth','surface','internet']","(1000,[161,230,233,257,284,330,386,401,410,476,515,517,549,562,577,617,766,784,837,912,921,972],[5.523458920524919,0.6871770135734415,0.667530016189645,4.270695952029551,3.383392757028649,3.7316994512968646,4.019381523748645,2.920769235080536,4.270695952029551,3.914021008090819,3.914021008090819,0.6753425559264385,2.920769235080536,3.914021008090819,2.920769235080536,3.125563647726549,3.8187108282864943,2.958509563063383,0.691153161953081,0.6832166123573445,3.125563647726549,4.270695952029551])",0.0
F088,"['build','pattern','north','might','subject','born','cultural','north','generation','probably','simple','party','speech','end','week','—','shocking','claims','government','cover-up','surface','internet']","(1000,[222,230,233,235,260,266,285,302,405,517,523,542,820,823,829,837,866,880,883,912,914],[3.3262343431887,0.6871770135734415,0.667530016189645,3.2721671219184243,3.7316994512968646,4.42484663185681,3.3262343431887,4.019381523748645,3.914021008090819,0.6753425559264385,3.4440173788450834,2.366458499374806,3.383392757028649,3.577548771469606,2.8154087194227095,0.691153161953081,2.6902455764687034,3.8187108282864943,2.997730276216664,0.6832166123573445,9.214336377301528])",0.0
R010,"['project','special','clearly','start','foreign','boy','party','thing','less','culture','wife','many','food','high','general','experts','discuss','ongoing','developments','election']","(1000,[110,120,212,215,242,321,360,405,448,529,567,580,730,743,910,938,966,981,995],[4.607168188650764,4.270695952029551,0.6753425559264385,3.8187108282864943,2.8844015909096608,0.667530016189645,4.137164559405029,3.914021008090819,3.383392757028649,3.2208738275308737,1.3585436681326566,2.997730276216664,4.607168188650764,3.577548771469606,5.523458920524919,2.455405985391302,3.4440173788450834,2.997730276216664,0.691153161953081])",1.0
R211,"['sell','continue','forget','music','old','already','include','company','capital','time','experts','discuss','ongoing','developments','policy']","(1000,[97,212,234,288,321,525,546,567,685,708,758,792,798,981,995],[3.7316994512968646,0.6753425559264385,2.6902455764687034,2.920769235080536,0.667530016189645,5.523458920524919,4.830311739964974,0.6792718340663283,3.7316994512968646,3.3262343431887,3.914021008090819,3.914021008090819,3.0385522707369192,2.997730276216664,0.691153161953081])",1.0
F204,"['history','deal','ahead','weight','step','card','seem','show','side','sense','need','—','shocking','claims','miracle','drug','surface','internet']","(1000,[59,63,144,162,168,230,233,517,561,628,639,665,687,837,885,912,961,962],[4.42484663185681,3.7316994512968646,3.383392757028649,3.914021008090819,2.661258039595451,0.6871770135734415,0.667530016189645,0.6753425559264385,3.383392757028649,3.8187108282864943,3.125563647726549,2.7826188965997183,3.5085558999826545,0.691153161953081,3.125563647726549,0.6832166123573445,3.577548771469606,3.172083663361442])",0.0
F168,"['decision','bring','section','new','total','work','really','adult','kind','better','—','shocking','claims','miracle','drug','surface','internet']","(1000,[144,230,233,274,437,440,517,610,639,665,789,820,837,839,896,912,921],[3.383392757028649,0.6871770135734415,0.667530016189645,3.8187108282864943,4.019381523748645,3.0811118851557153,0.6753425559264385,4.607168188650764,3.125563647726549,2.7826188965997183,4.607168188650764,3.383392757028649,0.691153161953081,3.7316994512968646,3.5085558999826545,0.6832166123573445,3.125563647726549])",0.0
R011,"['method','night','maintain','role','father','another','dark','project','also','pressure','though','consumer','no','minute','democratic','current','experts','discuss','ongoing','developments','public','health']","(1000,[22,49,50,179,194,212,247,252,258,321,404,427,441,567,582,618,723,742,788,925,963,995],[3.914021008090819,3.7316994512968646,3.8187108282864943,3.914021008090819,2.8844015909096608,0.6753425559264385,3.577548771469606,2.997730276216664,4.137164559405029,0.667530016189645,3.914021008090819,4.137164559405029,4.42484663185681,0.6792718340663283,3.172083663361442,2.958509563063383,3.8187108282864943,3.383392757028649,3.6516567436233283,3.172083663361442,4.019381523748645,0.691153161953081])",1.0
R232,"['understand','safe','social','instead','experts','discuss','ongoing','developments','climate','change']","(1000,[87,145,212,321,567,600,625,690,933,995],[2.8154087194227095,4.42484663185681,0.6753425559264385,0.667530016189645,0.6792718340663283,3.914021008090819,2.849310271098391,3.2721671219184243,3.914021008090819,0.691153161953081])",1.0
R042,"['thank','growth','like','mouth','population','maybe','two','every','experts','discuss','ongoing','developments','public','health']","(1000,[212,243,321,357,550,559,567,618,678,708,764,812,925,995],[0.6753425559264385,3.8187108282864943,0.667530016189645,3.2721671219184243,3.3262343431887,4.137164559405029,0.6792718340663283,2.958509563063383,4.270695952029551,3.3262343431887,4.607168188650764,4.019381523748645,3.172083663361442,0.691153161953081])",1.0
F182,"['capital','reality','include','manage','dinner','deep','care','project','return','industry','member','realize','anything','father','little','statement','technology','drive','various','area','west','—','shocking','claims','hoax','surface','internet']","(1000,[96,128,195,198,230,233,258,284,307,383,386,427,440,466,468,515,517,577,585,611,690,716,781,792,837,896,912],[3.7316994512968646,3.7316994512968646,3.6516567436233283,4.137164559405029,0.6871770135734415,0.667530016189645,4.137164559405029,3.383392757028649,5.117993812416755,2.345405090176974,4.019381523748645,4.137164559405029,3.0811118851557153,3.172083663361442,2.246314187532743,3.914021008090819,0.6753425559264385,2.920769235080536,4.137164559405029,3.7316994512968646,3.2721671219184243,4.42484663185681,3.8187108282864943,3.914021008090819,0.691153161953081,3.5085558999826545,0.6832166123573445])",0.0
F036,"['security','strategy','although','city','act','put','age','trade','stage','first','value','everybody','region','—','shocking','claims','miracle','drug','surface','internet']","(1000,[101,103,121,222,230,233,349,479,517,560,612,639,648,665,837,903,906,912,949,975],[4.019381523748645,3.914021008090819,3.914021008090819,3.3262343431887,0.6871770135734415,0.667530016189645,4.607168188650764,3.6516567436233283,0.6753425559264385,3.0385522707369192,3.2721671219184243,3.125563647726549,3.4440173788450834,2.7826188965997183,0.691153161953081,3.6516567436233283,3.8187108282864943,0.6832166123573445,3.5085558999826545,4.42484663185681])",0.0
F068,"['task','one','carry','offer','lawyer','training','test','education','word','enough','—','shocking','claims','secret','cure','surface','internet']","(1000,[43,47,140,166,187,189,230,233,396,517,663,740,761,829,837,912,921],[4.270695952029551,3.2208738275308737,2.38796470459577,4.42484663185681,5.523458920524919,3.2721671219184243,0.6871770135734415,0.667530016189645,2.5530444549552183,0.6753425559264385,3.6516567436233283,3.577548771469606,3.2721671219184243,2.8154087194227095,0.691153161953081,0.6832166123573445,3.125563647726549])",0.0
R015,"['hour','arrive','prepare','deal','since','simple','bit','matter','camera','experts','discuss','ongoing','developments','election']","(1000,[143,144,212,242,321,380,514,529,567,869,883,895,993,995],[3.6516567436233283,3.383392757028649,0.6753425559264385,2.8844015909096608,0.667530016189645,4.270695952029551,4.137164559405029,3.2208738275308737,0.6792718340663283,3.383392757028649,2.997730276216664,3.577548771469606,5.523458920524919,0.691153161953081])",1.0
