id,filtered_words,features,label_index
F089,"north,life,almost,drive,question,process,material,person,commercial,reduce,new,animal,collection,fast,third,anything,else,american,model,office,science,arrive,seat,—,shocking,claims,flat,earth,surface,internet","34:2.782619,40:3.577549,47:4.019382,102:3.731699,114:4.019382,159:3.383393,209:3.383393,231:4.270696,249:3.172084,263:3.577549,281:0.675343,325:3.508556,338:0.691153,344:3.731699,360:4.424847,363:4.137165,391:2.527727,443:3.272167,477:3.444017,503:0.691153,566:4.019382,585:4.019382,652:3.220874,676:2.782619,716:0.671429,771:4.137165,778:4.270696,850:0.679272,918:3.038552,947:3.220874",0.0
F135,"born,better,painting,difficult,manage,industry,change,face,memory,summer,magazine,want,blood,fill,few,—,shocking,claims,flat,earth,surface,internet","10:4.019382,34:5.565238,281:0.675343,338:0.691153,359:4.424847,387:2.661258,413:3.272167,481:2.478936,503:0.691153,543:2.605688,545:3.914021,676:2.782619,712:6.251127,716:0.671429,727:4.270696,850:0.679272,883:3.818711,918:3.038552,941:3.914021,960:4.270696",0.0
F088,"build,pattern,north,might,subject,born,cultural,north,generation,probably,simple,party,speech,end,week,—,shocking,claims,government,cover-up,surface,internet","14:3.731699,122:4.607168,233:4.019382,259:2.432416,281:0.675343,297:3.220874,338:0.691153,379:3.731699,453:4.270696,502:3.508556,503:0.691153,545:3.914021,617:3.125564,655:4.019382,716:0.671429,778:8.541392,813:2.997730,850:0.679272,913:3.272167,924:3.731699,963:3.577549",0.0
R010,"project,special,clearly,start,foreign,boy,party,thing,less,culture,wife,many,food,high,general,experts,discuss,ongoing,developments,election","21:3.383393,55:2.884402,116:3.651657,132:2.720099,157:3.508556,188:2.527727,195:4.270696,206:3.731699,230:4.019382,238:3.731699,379:3.731699,462:0.691153,465:4.607168,506:0.679272,614:0.675343,645:4.137165,653:3.220874,687:0.679272,857:4.019382,996:3.125564",1.0
R211,"sell,continue,forget,music,old,already,include,company,capital,time,experts,discuss,ongoing,developments,policy","83:3.818711,142:2.478936,146:3.818711,157:3.508556,370:3.272167,462:0.691153,485:2.997730,506:0.679272,541:4.137165,594:3.172084,614:0.675343,687:0.679272,743:3.818711,942:3.914021,953:3.914021",1.0
F204,"history,deal,ahead,weight,step,card,seem,show,side,sense,need,—,shocking,claims,miracle,drug,surface,internet","4:4.270696,19:4.607168,144:2.387965,256:2.884402,268:3.914021,281:0.675343,338:0.691153,433:2.920769,447:2.849310,503:0.691153,537:4.270696,543:2.605688,558:3.577549,588:3.731699,716:0.671429,781:3.914021,850:0.679272,860:2.720099",0.0
F168,"decision,bring,section,new,total,work,really,adult,kind,better,—,shocking,claims,miracle,drug,surface,internet","44:3.220874,57:3.383393,72:4.607168,112:3.731699,193:4.607168,256:2.884402,279:4.270696,281:0.675343,338:0.691153,503:0.691153,527:3.172084,543:2.605688,585:4.019382,716:0.671429,850:0.679272,860:2.720099,968:3.081112",0.0
R011,"method,night,maintain,role,father,another,dark,project,also,pressure,though,consumer,no,minute,democratic,current,experts,discuss,ongoing,developments,public,health","15:2.920769,166:3.383393,189:3.731699,230:4.019382,247:4.424847,350:2.997730,357:4.019382,385:3.818711,462:0.691153,475:3.220874,506:0.679272,606:3.508556,614:0.675343,661:3.914021,687:0.679272,697:3.125564,704:4.607168,770:2.815409,792:4.270696,800:4.137165,805:2.849310,869:3.508556",1.0
R232,"understand,safe,social,instead,experts,discuss,ongoing,developments,climate,change","387:2.661258,462:0.691153,487:3.731699,506:0.679272,527:3.172084,614:0.675343,642:3.818711,687:0.679272,821:2.720099,823:3.914021",1.0
R042,"thank,growth,like,mouth,population,maybe,two,every,experts,discuss,ongoing,developments,public,health","258:3.577549,320:2.605688,330:4.270696,462:0.691153,497:3.444017,506:0.679272,614:0.675343,681:2.661258,687:1.358544,728:2.884402,770:2.815409,805:2.849310,818:3.818711",1.0
F182,"capital,reality,include,manage,dinner,deep,care,project,return,industry,member,realize,anything,father,little,statement,technology,drive,various,area,west,—,shocking,claims,hoax,surface,internet","10:4.019382,20:2.553044,85:3.125564,114:4.019382,230:4.019382,240:4.270696,281:0.675343,310:4.607168,325:3.508556,338:0.691153,377:2.605688,503:0.691153,541:4.137165,582:4.424847,590:4.830312,635:3.383393,647:3.444017,649:3.577549,680:3.651657,716:0.671429,762:4.137165,790:3.508556,800:4.137165,817:3.220874,850:0.679272,883:3.818711,953:3.914021",0.0
F036,"security,strategy,although,city,act,put,age,trade,stage,first,value,everybody,region,—,shocking,claims,miracle,drug,surface,internet","30:3.577549,159:3.383393,256:2.884402,281:0.675343,291:3.508556,338:0.691153,403:5.917019,419:4.607168,495:3.444017,503:0.691153,561:3.272167,634:2.997730,716:0.671429,779:3.818711,791:4.424847,850:0.679272,860:2.720099,871:2.720099,928:3.444017",0.0
F068,"task,one,carry,offer,lawyer,training,test,education,word,enough,—,shocking,claims,secret,cure,surface,internet","21:3.383393,281:0.675343,338:0.691153,451:3.081112,454:2.849310,503:0.691153,519:3.818711,530:2.246314,538:3.731699,586:3.731699,716:0.671429,747:2.553044,748:4.270696,815:3.914021,850:0.679272,892:2.553044,958:3.731699",0.0
R015,"hour,arrive,prepare,deal,since,simple,bit,matter,camera,experts,discuss,ongoing,developments,election","132:2.720099,286:3.508556,287:4.137165,391:2.527727,402:3.577549,433:2.920769,462:0.691153,506:0.679272,527:3.172084,614:0.675343,650:2.432416,687:0.679272,913:3.272167,989:3.731699",1.0
R147,"agree,idea,positive,structure,people,area,opportunity,mission,station,knowledge,experts,discuss,ongoing,developments,climate,change","1:4.270696,69:3.577549,263:3.577549,387:2.661258,415:3.272167,462:0.691153,506:0.679272,614:0.675343,649:3.577549,687:0.679272,821:2.720099,864:4.137165,925:3.326234,958:3.731699,976:4.270696,996:3.125564",1.0
F198,"police,audience,rate,heavy,music,bring,involve,share,base,fish,find,necessary,—,shocking,claims,government,cover-up,surface,internet","57:3.383393,173:3.731699,253:3.914021,259:2.432416,271:3.914021,281:0.675343,312:2.750870,338:0.691153,370:3.272167,376:3.914021,503:0.691153,510:4.607168,716:0.671429,813:2.997730,850:0.679272,876:2.579020,947:3.220874,949:3.220874,979:3.577549",0.0
R081,"yes,part,special,put,quickly,apply,remain,view,hand,must,action,really,occur,discover,couple,experts,discuss,ongoing,developments,climate,change","23:3.914021,44:3.220874,55:2.884402,112:3.731699,170:3.577549,205:4.607168,293:3.172084,312:2.750870,387:2.661258,391:2.527727,423:3.731699,462:0.691153,506:0.679272,614:0.675343,633:3.383393,687:0.679272,702:3.818711,740:4.019382,821:2.720099,871:2.720099,921:2.304583",1.0
F050,"smile,arrive,school,mother,pick,collection,protect,bill,yeah,amount,action,visit,simply,leader,—,shocking,claims,aliens,surface,internet","135:3.508556,209:3.383393,222:4.137165,235:3.383393,249:3.172084,281:0.675343,338:0.691153,354:3.508556,372:4.019382,391:2.527727,503:0.691153,526:3.172084,633:3.383393,642:3.818711,650:2.432416,679:4.424847,698:4.270696,713:3.508556,716:0.671429,850:0.679272",0.0
F162,"four,yes,bag,less,tv,entire,record,happen,life,example,response,opportunity,computer,like,prove,war,try,first,—,shocking,claims,celebrity,scandal,surface,internet","44:3.220874,151:4.830312,195:4.270696,214:3.444017,243:3.383393,281:0.675343,330:4.270696,338:0.691153,347:3.081112,403:2.958510,415:3.272167,445:3.172084,477:3.444017,486:2.661258,503:0.691153,547:4.137165,606:3.508556,693:3.125564,704:4.607168,716:0.671429,719:4.137165,824:3.914021,850:0.679272,921:2.304583,976:4.270696",0.0
R028,"go,capital,policy,sister,score,strong,tough,near,condition,heavy,one,century,television,head,score,yard,experts,discuss,ongoing,developments,technology,breakthrough","20:2.553044,64:3.914021,142:2.478936,328:3.731699,355:4.019382,424:3.818711,447:2.849310,451:3.081112,462:0.691153,481:2.478936,506:0.679272,521:4.424847,541:4.137165,614:0.675343,687:0.679272,713:3.508556,815:3.914021,841:4.137165,927:8.274329,949:3.220874,974:3.577549",1.0
R195,"skin,stage,explain,player,rise,nice,read,bed,voice,since,improve,ability,forget,threat,sense,experts,discuss,ongoing,developments,budget,report","30:3.577549,70:3.220874,146:3.818711,287:4.137165,341:3.326234,370:3.272167,408:3.577549,447:2.849310,462:0.691153,497:3.444017,505:2.605688,506:0.679272,530:2.246314,604:4.019382,614:0.675343,650:2.432416,681:2.661258,687:0.679272,816:2.958510,833:4.270696,991:2.690246",1.0
F116,"media,thing,would,politics,method,role,week,money,tonight,—,shocking,claims,aliens,surface,internet","15:2.920769,103:4.019382,122:4.607168,209:3.383393,281:0.675343,338:0.691153,350:2.997730,389:3.444017,503:0.691153,650:2.432416,716:0.671429,850:0.679272,857:4.019382,887:3.914021,911:4.019382",0.0
R018,"wish,alone,edge,hair,condition,baby,understand,defense,no,experts,discuss,ongoing,developments,research","328:3.731699,348:4.019382,432:2.782619,462:0.691153,487:3.731699,492:3.444017,495:3.444017,506:0.679272,543:2.605688,614:0.675343,664:3.651657,687:0.679272,704:4.607168,921:2.304583",1.0
F073,"describe,hundred,task,offer,start,final,likely,evening,gas,join,responsibility,standard,—,shocking,claims,immortal,jellyfish,surface,internet","66:2.527727,85:3.125564,175:3.818711,281:0.675343,286:3.508556,309:4.270696,338:0.691153,451:3.081112,502:3.508556,503:0.691153,607:4.270696,653:3.220874,716:0.671429,850:0.679272,876:2.579020,952:4.270696,958:3.731699,967:2.958510,996:3.125564",0.0
F059,"simply,alone,task,huge,travel,parent,standard,else,quickly,stock,—,shocking,claims,miracle,drug,surface,internet","34:2.782619,198:4.270696,256:2.884402,281:0.675343,338:0.691153,391:2.527727,451:3.081112,492:3.444017,503:0.691153,642:3.818711,681:2.661258,716:0.671429,793:3.914021,850:0.679272,860:2.720099,932:3.326234,967:2.958510",0.0
R078,"personal,stage,blue,buy,threat,record,notice,write,allow,sound,experts,discuss,ongoing,developments,budget,report","30:3.577549,70:3.220874,80:3.444017,166:3.383393,347:3.081112,445:3.172084,462:0.691153,505:2.605688,506:0.679272,525:3.577549,614:0.675343,687:0.679272,768:3.818711,835:4.019382,939:3.818711,991:2.690246",1.0
F216,"star,result,area,heavy,us,upon,vote,protect,draw,enough,race,surface,pay,anyone,miss,school,employee,—,shocking,claims,secret,cure,surface,internet","71:4.424847,167:4.607168,170:3.577549,214:3.444017,235:3.383393,281:1.350685,338:0.691153,399:4.137165,454:2.849310,503:0.691153,548:4.424847,649:3.577549,660:3.731699,666:3.577549,679:4.424847,716:0.671429,735:3.577549,747:2.553044,748:4.270696,850:0.679272,892:2.553044,897:3.651657,949:3.220874",0.0
F206,"goal,dark,tax,one,arrive,hour,—,shocking,claims,celebrity,scandal,surface,internet","89:3.125564,281:0.675343,338:0.691153,391:2.527727,486:2.661258,503:0.691153,527:3.172084,587:4.019382,697:3.125564,716:0.671429,815:3.914021,850:0.679272,921:2.304583",0.0
R036,"short,paper,provide,take,present,significant,minute,thing,soldier,least,apply,finally,difficult,woman,experts,discuss,ongoing,developments,research","130:3.818711,141:4.137165,262:4.019382,312:2.750870,357:4.019382,432:2.782619,462:0.691153,506:0.679272,552:3.914021,563:4.137165,614:0.675343,634:2.997730,687:0.679272,690:4.424847,712:3.125564,817:3.220874,855:3.383393,857:4.019382,946:3.444017",1.0
F104,"develop,little,former,economic,information,number,product,much,sound,write,rich,almost,however,if,—,shocking,claims,aliens,surface,internet","144:2.387965,160:3.272167,166:3.383393,190:4.270696,212:3.818711,241:3.220874,281:0.675343,338:0.691153,445:3.172084,447:2.849310,503:0.691153,519:3.818711,524:3.508556,566:4.019382,590:4.830312,650:2.432416,716:0.671429,824:3.914021,850:0.679272,911:4.019382",0.0
F000,"raise,thousand,bring,goal,popular,open,job,wall,know,oil,share,—,shocking,claims,hoax,surface,internet","35:3.731699,57:3.383393,89:3.125564,148:3.272167,281:0.675343,338:0.691153,377:2.605688,404:3.038552,503:0.691153,527:3.172084,557:3.383393,716:0.671429,779:3.818711,783:3.326234,798:4.424847,850:0.679272,947:3.220874",0.0
R136,"design,feel,wonder,must,box,listen,say,special,dark,yard,open,their,experts,discuss,ongoing,developments,education","23:3.914021,55:2.884402,115:4.137165,424:3.818711,429:3.818711,462:0.691153,506:0.679272,530:2.246314,614:0.675343,687:0.679272,697:3.125564,723:3.577549,783:3.326234,862:3.914021,922:6.544334,967:2.958510",1.0
F019,"soon,measure,green,statement,federal,step,suffer,treat,his,foot,north,relate,fear,—,shocking,claims,immortal,jellyfish,surface,internet","41:4.019382,66:2.527727,135:3.508556,281:0.675343,338:0.691153,503:0.691153,513:3.508556,528:4.019382,551:4.270696,558:3.577549,633:3.383393,716:0.671429,750:3.444017,778:4.270696,817:3.220874,840:4.424847,850:0.679272,876:2.579020,890:4.137165,988:3.731699",0.0
R012,"quickly,court,course,start,argue,response,other,expect,concern,event,dark,morning,eye,participant,keep,network,establish,subject,foreign,sure,mrs,cell,place,read,four,experts,discuss,ongoing,developments,technology,breakthrough","20:2.553044,152:4.424847,160:3.272167,206:3.731699,210:4.019382,243:3.383393,289:4.830312,341:3.326234,390:4.424847,391:2.527727,396:3.731699,445:3.172084,462:0.691153,481:2.478936,506:0.679272,568:3.577549,594:3.172084,614:0.675343,650:2.432416,652:3.220874,655:4.019382,687:0.679272,691:3.577549,697:3.125564,728:2.884402,730:4.424847,751:4.019382,821:2.720099,923:3.577549,968:3.081112,996:3.125564",1.0
R052,"job,move,girl,authority,unit,always,way,probably,meet,experts,discuss,ongoing,developments,education","11:4.607168,29:4.424847,176:3.731699,282:4.424847,297:3.220874,335:3.508556,391:2.527727,462:0.691153,506:0.679272,530:2.246314,557:3.383393,614:0.675343,687:0.679272,940:3.577549",1.0
R123,"international,life,forward,job,often,raise,could,security,cultural,people,enough,land,us,shake,get,wrong,response,experts,discuss,ongoing,developments,climate,change","7:3.444017,80:3.444017,148:3.272167,180:3.914021,188:2.527727,233:4.019382,263:3.577549,387:2.661258,411:3.444017,426:4.270696,445:3.172084,462:0.691153,477:3.444017,506:0.679272,512:3.731699,527:3.172084,557:3.383393,614:0.675343,634:2.997730,660:3.731699,687:0.679272,748:4.270696,821:2.720099",1.0
F040,"year,let,force,record,case,blue,especially,throughout,weight,tonight,window,campaign,daughter,account,someone,single,still,behavior,first,example,—,shocking,claims,government,cover-up,surface,internet","4:4.270696,173:3.731699,187:3.818711,259:2.432416,267:4.019382,281:0.675343,338:0.691153,342:3.444017,347:3.081112,389:3.444017,391:2.527727,403:5.917019,503:0.691153,606:3.508556,623:3.731699,671:3.818711,675:3.508556,712:3.125564,716:0.671429,735:3.577549,768:3.818711,813:2.997730,850:0.679272,889:4.137165,899:3.818711,948:3.818711",0.0
R160,"left,speak,apply,congress,game,unit,friend,understand,writer,campaign,drug,fall,bar,central,experts,discuss,ongoing,developments,climate,change","312:2.750870,332:3.272167,335:3.508556,387:2.661258,462:0.691153,487:3.731699,488:3.326234,506:0.679272,614:0.675343,662:4.270696,675:3.508556,687:0.679272,728:2.884402,729:4.424847,732:3.914021,821:2.720099,860:2.720099,906:4.019382,928:3.444017,975:4.137165",1.0
F067,"court,shoulder,long,available,sport,may,either,result,section,—,shocking,claims,immortal,jellyfish,surface,internet","66:2.527727,126:3.577549,160:3.272167,278:4.270696,281:0.675343,338:0.691153,399:4.137165,475:3.220874,503:0.691153,568:3.577549,716:0.671429,756:3.383393,850:0.679272,876:2.579020,904:4.019382,968:3.081112",0.0
R069,"training,pick,congress,drop,prevent,ago,rich,stop,skill,president,town,describe,republican,car,study,beautiful,experts,discuss,ongoing,developments,research","85:3.125564,212:3.818711,224:3.444017,252:3.038552,273:3.272167,306:3.914021,372:4.019382,432:2.782619,462:0.691153,506:0.679272,538:3.731699,577:4.270696,614:0.675343,616:3.272167,674:4.270696,687:0.679272,715:3.651657,728:2.884402,796:4.019382,896:4.019382,968:3.081112",1.0
F160,"worker,big,wife,know,history,pick,worker,official,house,catch,—,shocking,claims,mind,control,surface,internet","21:3.383393,48:3.914021,184:2.605688,208:2.661258,281:0.675343,338:0.691153,372:4.019382,485:2.997730,503:0.691153,543:2.605688,676:5.565238,716:0.671429,779:3.818711,836:3.444017,850:0.679272,949:3.220874",0.0
F053,"throughout,apply,wide,involve,least,compare,team,glass,quality,south,summer,—,shocking,claims,hoax,surface,internet","246:3.731699,271:3.914021,281:0.675343,312:2.750870,338:0.691153,377:2.605688,468:3.577549,481:2.478936,503:0.691153,506:0.679272,634:2.997730,716:0.671429,816:2.958510,836:3.444017,850:0.679272,932:3.326234,948:3.818711",0.0
R074,"heavy,pressure,theory,seem,prevent,movement,visit,ever,approach,whose,experts,discuss,ongoing,developments,education","95:3.914021,252:3.038552,294:4.270696,462:0.691153,468:3.577549,506:0.679272,530:2.246314,539:4.270696,588:3.731699,594:3.172084,614:0.675343,661:3.914021,687:0.679272,698:4.270696,949:3.220874",1.0
R007,"issue,mrs,training,author,military,one,money,international,professor,activity,experts,discuss,ongoing,developments,election","103:4.019382,110:3.651657,132:2.720099,188:2.527727,350:2.997730,462:0.691153,506:0.679272,538:3.731699,543:2.605688,614:0.675343,616:3.272167,687:0.679272,751:4.019382,815:3.914021,877:4.137165",1.0
R119,"happy,partner,agency,participant,human,window,region,level,claim,reflect,where,experts,discuss,ongoing,developments,climate,change","116:3.651657,159:3.383393,303:3.508556,321:3.651657,347:3.081112,387:2.661258,396:3.731699,403:2.958510,462:0.691153,499:4.424847,506:0.679272,614:0.675343,687:0.679272,718:4.830312,765:4.270696,821:2.720099,937:3.914021",1.0
R087,"party,green,executive,expert,true,agreement,eight,seek,experts,discuss,ongoing,developments,budget,report","171:3.172084,188:2.527727,379:3.731699,413:3.272167,462:0.691153,482:4.137165,505:2.605688,506:0.679272,551:4.270696,614:0.675343,687:0.679272,914:4.270696,966:4.424847,991:2.690246",1.0
F145,"pattern,economic,lot,fund,charge,piece,now,maybe,rate,win,avoid,send,return,population,condition,partner,still,many,—,shocking,claims,miracle,drug,surface,internet","116:3.651657,133:2.815409,144:2.387965,188:2.527727,253:3.914021,256:2.884402,258:3.577549,281:0.675343,314:5.523459,328:3.731699,338:0.691153,388:3.731699,398:4.019382,503:0.691153,523:4.019382,617:3.125564,635:3.383393,638:4.830312,712:3.125564,716:0.671429,812:4.607168,818:3.818711,850:0.679272,860:2.720099,943:3.326234",0.0
R065,"defense,idea,price,current,perhaps,woman,task,theory,time,cultural,range,morning,challenge,model,growth,hear,free,experts,discuss,ongoing,developments,budget,report","73:4.137165,102:3.731699,157:3.508556,160:3.272167,165:4.270696,189:3.731699,233:4.019382,259:2.432416,320:2.605688,451:3.081112,462:0.691153,468:3.577549,505:2.605688,506:0.679272,543:2.605688,563:4.137165,614:0.675343,687:0.679272,738:4.019382,842:3.818711,935:3.914021,958:3.731699,991:2.690246",1.0
R208,"visit,contain,maybe,huge,condition,participant,large,result,girl,mission,professional,partner,find,experts,discuss,ongoing,developments,budget,report","22:4.424847,29:4.424847,69:3.577549,116:3.651657,155:4.019382,198:4.270696,328:3.731699,396:3.731699,399:4.137165,462:0.691153,493:4.137165,505:2.605688,506:0.679272,510:4.607168,614:0.675343,687:0.679272,698:4.270696,818:3.818711,991:2.690246",1.0
R048,"tree,responsibility,term,wonder,serious,seem,listen,recognize,whose,true,push,grow,speak,admit,experts,discuss,ongoing,developments,budget,report","117:3.731699,171:3.172084,188:5.055453,404:3.038552,429:3.818711,462:0.691153,502:3.508556,505:2.605688,506:0.679272,539:4.270696,588:3.731699,614:0.675343,687:0.679272,714:4.270696,723:3.577549,732:3.914021,871:2.720099,978:4.270696,991:2.690246",1.0
F076,"within,month,word,floor,south,—,shocking,claims,aliens,surface,internet","281:0.675343,319:3.651657,338:0.691153,503:0.691153,519:3.818711,650:2.432416,716:0.671429,741:3.818711,816:2.958510,817:3.220874,850:0.679272",0.0
R019,"far,daughter,institution,education,relate,young,tree,per,marriage,player,without,ability,appear,current,experts,discuss,ongoing,developments,policy","43:3.731699,142:2.478936,158:3.818711,182:3.444017,189:3.731699,229:4.424847,243:3.383393,298:4.137165,462:0.691153,506:0.679272,530:2.246314,604:4.019382,614:0.675343,623:3.731699,681:2.661258,687:0.679272,809:4.019382,871:2.720099,988:3.731699",1.0
F115,"adult,common,serious,read,thing,grow,agent,least,dinner,term,—,shocking,claims,immortal,jellyfish,surface,internet","16:4.830312,66:2.527727,72:4.607168,117:3.731699,188:2.527727,240:4.270696,281:0.675343,332:3.272167,338:0.691153,404:3.038552,503:0.691153,634:2.997730,650:2.432416,716:0.671429,850:0.679272,857:4.019382,876:2.579020",0.0
R031,"point,example,start,church,short,knowledge,bill,say,debate,system,return,others,spring,around,owner,experts,discuss,ongoing,developments,education","53:3.914021,135:3.508556,197:4.137165,262:4.019382,273:3.272167,276:3.508556,416:5.523459,462:0.691153,506:0.679272,530:2.246314,606:3.508556,614:0.675343,635:3.383393,644:4.137165,687:0.679272,862:3.914021,864:4.137165,940:3.577549,996:6.251127",1.0
R190,"way,else,follow,summer,wrong,experts,discuss,ongoing,developments,research","34:2.782619,367:3.651657,391:2.527727,432:2.782619,462:0.691153,481:2.478936,506:0.679272,512:3.731699,614:0.675343,687:0.679272",1.0
F057,"interesting,history,break,property,edge,matter,business,commercial,—,shocking,claims,mind,control,surface,internet","184:2.605688,208:2.661258,281:0.675343,338:0.691153,374:3.731699,402:3.577549,443:3.272167,503:0.691153,543:2.605688,634:2.997730,668:4.607168,716:0.671429,733:4.019382,850:0.679272,921:2.304583",0.0
F158,"current,protect,soldier,act,government,chance,ago,process,defense,later,defense,—,shocking,claims,immortal,jellyfish,surface,internet","40:3.577549,66:2.527727,141:4.137165,189:3.731699,235:3.383393,259:2.432416,281:0.675343,338:0.691153,346:3.326234,503:0.691153,543:5.211376,560:3.914021,716:0.671429,850:0.679272,876:2.579020,896:4.019382,928:3.444017",0.0
F234,"player,early,face,president,interest,former,box,laugh,agency,low,model,newspaper,teach,last,—,shocking,claims,flat,earth,surface,internet","34:2.782619,70:3.220874,92:4.019382,98:3.444017,102:3.731699,160:3.272167,238:3.731699,281:0.675343,306:3.914021,338:0.691153,411:3.444017,503:0.691153,522:3.444017,604:4.019382,676:2.782619,716:0.671429,765:4.270696,850:0.679272,918:3.038552,922:3.272167,989:3.731699",0.0
F155,"one,happy,hot,exist,event,discover,save,sure,evidence,population,sure,—,shocking,claims,flat,earth,surface,internet","54:4.270696,170:3.577549,258:3.577549,281:0.675343,338:0.691153,347:3.081112,503:0.691153,520:4.019382,602:3.914021,676:2.782619,693:3.125564,716:0.671429,728:2.884402,815:3.914021,821:5.440197,850:0.679272,918:3.038552",0.0
F106,"drop,record,reach,kitchen,use,step,rule,rich,training,teach,pretty,early,serve,—,shocking,claims,flat,earth,surface,internet","92:4.019382,133:2.815409,212:3.818711,281:0.675343,338:0.691153,343:3.651657,347:3.081112,386:4.019382,503:0.691153,522:3.444017,538:3.731699,558:3.577549,577:4.270696,676:2.782619,716:0.671429,725:3.577549,756:3.383393,850:0.679272,918:3.038552,919:4.137165",0.0
R051,"speak,yeah,order,garden,perform,outside,apply,chance,book,catch,physical,language,term,song,event,guy,imagine,experts,discuss,ongoing,developments,policy","94:4.019382,98:3.444017,142:2.478936,188:2.527727,226:3.272167,249:3.172084,301:3.038552,312:2.750870,346:3.326234,350:2.997730,393:4.137165,462:0.691153,506:0.679272,568:3.577549,614:0.675343,649:3.577549,687:0.679272,716:0.671429,728:2.884402,732:3.914021,936:4.607168,949:3.220874",1.0
R203,"significant,upon,computer,word,leg,past,front,reflect,eight,experts,discuss,ongoing,developments,education","151:4.830312,275:4.019382,290:4.137165,321:3.651657,462:0.691153,482:4.137165,504:4.270696,506:0.679272,519:3.818711,530:2.246314,552:3.914021,614:0.675343,687:0.679272,735:3.577549",1.0
F063,"discuss,line,magazine,born,give,main,walk,later,out,company,father,house,goal,person,phone,social,run,seven,customer,somebody,—,shocking,claims,secret,cure,surface,internet","89:6.251127,142:2.478936,182:3.444017,249:3.172084,266:4.019382,281:0.675343,338:0.691153,413:6.544334,503:0.691153,545:3.914021,560:3.914021,614:0.675343,626:4.270696,637:3.914021,716:0.671429,747:2.553044,754:5.523459,783:3.326234,800:4.137165,823:3.914021,836:3.444017,850:1.358544,892:2.553044,942:3.914021",0.0
R080,"authority,relate,lot,student,here,threat,another,owner,almost,soldier,ready,benefit,pressure,answer,experts,discuss,ongoing,developments,policy","53:3.914021,70:3.220874,135:3.508556,141:4.137165,142:2.478936,166:3.383393,176:3.731699,462:0.691153,506:0.679272,536:4.607168,557:3.383393,566:4.019382,614:0.675343,619:3.731699,653:3.220874,661:3.914021,687:0.679272,943:3.326234,988:3.731699",1.0
R226,"edge,hand,sense,see,represent,behavior,mother,article,read,data,itself,plan,right,garden,make,develop,everything,daughter,news,step,today,experts,discuss,ongoing,developments,public,health","123:3.914021,126:3.577549,156:4.137165,241:3.220874,354:7.017112,423:3.731699,433:2.920769,447:2.849310,462:0.691153,506:0.679272,525:3.577549,558:3.577549,614:0.675343,623:3.731699,650:2.432416,687:0.679272,695:3.731699,702:3.818711,717:3.508556,735:3.577549,770:2.815409,790:3.508556,805:2.849310,806:4.424847,921:2.304583,936:4.607168",1.0
F144,"walk,pattern,explain,mrs,interesting,test,player,eight,—,shocking,claims,hoax,surface,internet","142:2.478936,281:0.675343,338:0.691153,341:3.326234,377:2.605688,482:4.137165,503:0.691153,586:3.731699,604:4.019382,617:3.125564,634:2.997730,716:0.671429,751:4.019382,850:0.679272",0.0
F241,"heart,strong,whether,beyond,color,sign,laugh,identify,—,shocking,claims,flat,earth,surface,internet","98:3.444017,281:0.675343,338:0.691153,355:4.019382,406:3.577549,503:0.691153,676:2.782619,716:0.671429,756:3.383393,808:3.651657,832:4.137165,850:0.679272,900:3.818711,918:3.038552,967:2.958510",0.0
R150,"business,note,attorney,room,never,agree,home,next,experts,discuss,ongoing,developments,election","132:2.720099,273:3.272167,281:0.675343,365:4.137165,374:3.731699,462:0.691153,494:4.019382,506:0.679272,614:0.675343,687:0.679272,853:3.444017,909:2.997730,925:3.326234",1.0
R153,"want,enjoy,true,institution,study,admit,wrong,story,system,price,maintain,scientist,which,experts,discuss,ongoing,developments,research","188:2.527727,224:3.444017,226:3.272167,243:3.383393,247:4.424847,432:2.782619,462:0.691153,506:0.679272,512:3.731699,614:0.675343,687:0.679272,712:3.125564,714:4.270696,738:4.019382,804:5.117994,805:2.849310,855:3.383393,996:3.125564",1.0
F175,"less,nearly,every,mother,store,word,member,fly,someone,—,shocking,claims,hoax,surface,internet","184:2.605688,195:4.270696,281:0.675343,338:0.691153,354:3.508556,377:2.605688,503:0.691153,519:3.818711,671:3.818711,681:2.661258,716:0.671429,790:3.508556,850:0.679272,866:3.731699,944:3.326234",0.0
F161,"continue,low,new,defense,strategy,draw,manage,range,help,involve,probably,painting,explain,serve,blue,teach,change,item,memory,—,shocking,claims,immortal,jellyfish,surface,internet","34:2.782619,66:2.527727,165:4.270696,167:4.607168,271:3.914021,281:0.675343,291:3.508556,297:3.220874,338:0.691153,341:3.326234,347:3.081112,387:2.661258,411:3.444017,503:0.691153,522:3.444017,543:2.605688,585:4.019382,716:0.671429,725:3.577549,743:3.818711,768:3.818711,850:0.679272,876:2.579020,883:3.818711,916:4.137165,941:3.914021",0.0
F147,"rule,base,group,look,traditional,—,shocking,claims,secret,cure,surface,internet","173:3.731699,281:0.675343,338:0.691153,343:3.651657,486:2.661258,503:0.691153,716:0.671429,747:2.553044,766:4.270696,850:0.679272,892:2.553044,939:3.818711",0.0
